CustomerID,Revenue,Quantity,InvoiceNo
16392.0,217.89,201,1
16393.0,3040.96,1573,13
16394.0,1555.34,2604,5
16395.0,1482.06,1472,5
16398.0,1705.8,758,2
16399.0,408.02,263,2
16400.0,303.93,172,1
16401.0,4098.32,3882,12
16402.0,293.45,146,2
16403.0,177.5,114,1
16404.0,443.05,157,1
16405.0,167.25,187,2
16406.0,154.35,117,1
16407.0,2079.68,1093,10
16409.0,2022.98,1304,5
16411.0,211.7,131,2
16412.0,135.99,63,1
16413.0,262.2,148,1
16414.0,126.25,27,2
16415.0,200.27,178,1
16416.0,1051.4,672,3
16418.0,631.12,280,3
16419.0,958.71,428,6
16422.0,34684.4,33704,51
16423.0,346.12,230,1
16424.0,133.56,88,1
16425.0,302.7,199,1
16426.0,1863.76,1215,10
16427.0,241.06,156,2
16429.0,284.55,9,1
16430.0,300.85,103,1
16431.0,623.28,442,3
16432.0,287.4,276,1
16433.0,184.26,106,1
16434.0,1511.8,760,7
16438.0,798.35,463,5
16440.0,3640.67,2018,5
16441.0,381.2,173,2
16442.0,609.3,443,3
16444.0,654.67,407,4
16445.0,230.51,111,1
16446.0,168472.5,80997,2
16447.0,255.91,221,1
16448.0,182.99,76,1
16449.0,707.69,367,2
16450.0,311.92,200,1
16451.0,266.97,120,1
16454.0,6.9,3,2
16455.0,1841.18,988,7
16456.0,2158.18,1147,5
16457.0,208.36,140,1
16458.0,3482.7400000000002,2154,18
16460.0,811.23,876,3
16461.0,142.92,48,1
16462.0,136.0,16,3
16463.0,1422.4,1163,4
16464.0,1298.66,952,3
16466.0,1595.96,785,7
16468.0,74.9,31,1
16469.0,625.42,260,4
16470.0,752.77,522,4
16471.0,223.95000000000002,141,1
16473.0,316.11,196,3
16474.0,1810.65,909,7
16475.0,544.3,319,4
16477.0,2494.46,1415,7
16478.0,331.0,224,3
16479.0,300.83,102,2
16480.0,769.29,455,1
16482.0,220.62,346,1
16483.0,139.35,44,1
16484.0,404.3,200,2
16485.0,363.65,235,1
16488.0,498.8,728,3
16491.0,731.5,478,1
16493.0,1351.63,1164,4
16494.0,826.53,675,1
16495.0,648.26,328,3
16496.0,1599.52,1111,3
16497.0,2965.69,1396,6
16498.0,100.97,45,2
16499.0,365.45,127,2
16500.0,400.86,123,6
16503.0,1431.93,569,4
16504.0,465.88,510,1
16505.0,777.6,576,1
16506.0,90.30000000000001,42,2
16509.0,363.7,64,1
16510.0,248.1,92,1
16511.0,918.33,405,3
16513.0,874.59,407,4
16515.0,1624.14,826,5
16516.0,101.69999999999999,58,1
16517.0,162.7,96,1
16518.0,484.32,327,2
16519.0,215.07999999999998,54,2
16520.0,1046.57,558,3
16523.0,9418.470000000001,4265,21
16525.0,13027.45,7397,26
16526.0,290.36,106,1
16527.0,228.06,106,1
16528.0,244.41,171,1
16529.0,455.25,198,1
16531.0,1244.59,915,7
16532.0,6748.8,2016,3
16533.0,1082.81,611,3
16535.0,593.75,356,1
16536.0,548.12,250,1
16539.0,1388.81,477,4
16542.0,119.62,46,1
16545.0,339.3,78,1
16546.0,787.15,549,2
16549.0,4034.9,2294,10
16550.0,2298.97,1540,5
16551.0,922.12,970,3
16552.0,379.73,219,2
16553.0,5719.82,4600,12
16554.0,837.1,402,3
16555.0,285.89,175,2
16556.0,3313.79,1890,7
16557.0,281.85,111,2
16558.0,8338.49,5377,20
16560.0,841.41,504,2
16561.0,511.12,244,2
16563.0,1077.74,486,1
16565.0,173.7,46,1
16566.0,614.66,362,5
16567.0,865.6,996,2
16569.0,124.2,93,1
16570.0,3738.4,2112,10
16571.0,1421.69,1239,3
16572.0,1009.6,532,3
16573.0,663.61,360,2
16574.0,451.44,416,1
16581.0,105.84,134,1
16582.0,313.62,164,1
16583.0,233.45,111,1
16584.0,936.08,646,2
16586.0,463.95,95,1
16587.0,225.15,71,1
16589.0,459.24,368,3
16591.0,213.5,41,1
16592.0,4113.68,2927,16
16593.0,330.03,116,3
16594.0,181.09,64,1
16595.0,360.16,335,1
16596.0,250.15,97,2
16597.0,90.04,184,1
16598.0,145.04999999999998,73,1
16600.0,813.52,1145,6
16601.0,242.7,133,1
16602.0,528.08,336,1
16603.0,482.47,480,2
16607.0,3347.71,2859,14
16609.0,5493.46,2420,7
16610.0,75.66,66,1
16611.0,129.49,47,1
16612.0,1187.66,506,4
16613.0,618.59,293,1
16614.0,506.19,223,1
16616.0,500.42,370,2
16617.0,151.85,91,1
16618.0,2647.59,1363,5
16619.0,226.21,133,1
16620.0,178.96,88,2
16621.0,813.48,302,4
16623.0,129.45,39,1
16624.0,810.5699999999999,488,2
16625.0,333.08,164,1
16626.0,4413.1,2690,17
16627.0,322.8,162,1
16628.0,2188.05,1205,5
16629.0,408.63,489,2
16633.0,2883.1,1138,6
16634.0,217.9,82,2
16637.0,1154.47,927,4
16638.0,1680.72,1255,10
16639.0,1257.51,510,3
16641.0,231.10000000000002,256,1
16642.0,688.33,479,2
16643.0,487.51,269,1
16644.0,833.78,826,2
16647.0,214.06,146,2
16648.0,290.65999999999997,281,1
16650.0,518.42,372,1
16652.0,6773.97,3283,7
16653.0,1212.66,733,2
16654.0,601.27,282,4
16655.0,3789.52,2363,6
16656.0,8625.8,8894,15
16657.0,874.43,1130,4
16658.0,123.24,40,1
16659.0,39.12,72,1
16660.0,1267.6499999999999,571,4
16665.0,135.39999999999998,59,1
16666.0,118.98,233,1
16667.0,567.1800000000001,236,2
16668.0,306.71999999999997,318,6
16669.0,1348.88,881,3
16670.0,4095.9,2556,11
16671.0,1692.27,875,3
16672.0,8134.9400000000005,2832,20
16674.0,304.24,181,2
16676.0,1592.1200000000001,636,4
16678.0,3109.99,2397,12
16679.0,129.75,29,1
16680.0,183.7,94,1
16681.0,1770.34,1407,6
16682.0,1028.0,1040,5
16684.0,66653.56,50255,28
16685.0,324.24,396,2
16686.0,2959.88,1977,7
16688.0,1260.86,804,4
16689.0,422.59999999999997,330,2
16690.0,225.57999999999998,138,2
16692.0,1276.0,152,2
16693.0,477.86,203,2
16696.0,657.9000000000001,146,4
16697.0,112.75,27,1
16698.0,1998.0,840,2
16700.0,5076.55,4024,13
16701.0,5398.3,6393,13
16705.0,14034.99,5476,20
16706.0,531.35,249,3
16708.0,656.63,285,1
16709.0,3029.87,851,5
16710.0,2467.99,1823,10
16711.0,1651.03,833,5
16712.0,3611.31,1730,11
16713.0,6910.78,4271,15
16714.0,1129.06,589,3
16715.0,301.71999999999997,642,1
16716.0,901.2,120,2
16717.0,3843.08,1860,6
16718.0,606.0500000000001,407,1
16719.0,1770.22,1175,7
16720.0,152.95,180,1
16721.0,292.47,172,1
16722.0,4730.81,5001,13
16723.0,576.4,398,2
16725.0,758.27,288,7
16726.0,1358.74,945,5
16727.0,256.32,167,1
16728.0,1048.28,671,4
16729.0,7205.33,5722,21
16730.0,743.11,994,3
16732.0,603.75,317,1
16734.0,646.76,345,3
16735.0,2247.41,1532,5
16737.0,417.59999999999997,288,1
16738.0,3.75,3,1
16739.0,323.0,172,1
16742.0,464.9,1,1
16743.0,2213.13,2035,7
16744.0,1291.91,798,7
16745.0,7180.7,6719,17
16746.0,6680.11,4660,18
16747.0,836.06,583,2
16748.0,1515.9,880,5
16750.0,623.93,214,5
16751.0,1764.72,1031,1
16752.0,207.5,54,1
16753.0,223.92000000000002,189,1
16754.0,2002.4,4280,1
16755.0,1475.43,1058,3
16756.0,239.4,106,1
16757.0,106.83000000000001,81,1
16758.0,369.34000000000003,203,1
16759.0,789.79,609,3
16761.0,316.62,341,1
16762.0,1207.24,480,3
16763.0,611.85,319,1
16764.0,2790.9500000000003,1253,13
16765.0,34.0,4,1
16766.0,1145.6,536,2
16767.0,5575.56,4423,11
16768.0,478.09000000000003,196,3
16769.0,361.54,80,1
16770.0,757.1,456,5
16771.0,2242.61,1487,5
16773.0,171.59,171,1
16774.0,661.52,322,4
16775.0,1691.51,439,11
16776.0,371.54,254,1
16777.0,222.62,62,2
16778.0,245.94,194,2
16779.0,10611.720000000001,5301,22
16780.0,422.24,270,2
16781.0,311.25,113,1
16782.0,2267.9500000000003,705,13
16784.0,107.6,24,1
16788.0,594.39,304,2
16789.0,80.8,32,1
16790.0,1545.6200000000001,898,6
16791.0,1705.78,757,7
16792.0,110.38000000000001,44,2
16793.0,243.84,146,1
16794.0,1196.5,923,10
16795.0,414.88,239,1
16796.0,305.62,186,1
16800.0,1162.65,524,1
16801.0,1594.23,493,4
16803.0,332.3,245,1
16804.0,536.99,246,3
16805.0,460.59,539,2
16806.0,762.16,356,4
16807.0,1121.59,778,3
16808.0,288.42,196,2
16809.0,914.69,652,5
16810.0,309.54,114,1
16811.0,547.07,477,2
16812.0,479.35,81,1
16813.0,1652.18,1501,10
16814.0,6416.7,2697,21
16816.0,417.06,274,4
16817.0,1604.75,822,9
16818.0,3349.57,2165,11
16820.0,497.61,307,1
16823.0,358.38,136,1
16824.0,460.64,236,2
16825.0,775.1800000000001,566,2
16826.0,341.7,158,1
16828.0,128.5,59,2
16829.0,197.22,99,1
16830.0,325.91,264,1
16832.0,199.15,33,3
16833.0,1106.53,440,4
16834.0,413.46,358,1
16835.0,180.85,61,2
16836.0,251.87,165,2
16837.0,3170.98,1563,11
16838.0,588.85,185,2
16839.0,16594.35,8975,34
16841.0,1869.82,2250,6
16842.0,1264.19,693,3
16843.0,10196.57,10159,16
16846.0,214.32,135,1
16847.0,193.44,78,1
16848.0,281.42,182,1
16849.0,124.57,33,1
16850.0,332.41,249,1
16851.0,342.45,271,3
16852.0,144.91000000000003,56,2
16855.0,328.4,164,2
16856.0,35.400000000000006,12,1
16858.0,375.69000000000005,91,1
16859.0,747.81,827,2
16861.0,173.76,140,2
16863.0,502.8,409,2
16866.0,207.73999999999998,60,3
16869.0,817.12,583,4
16871.0,2812.34,1253,6
16872.0,680.02,600,3
16873.0,7123.62,3840,6
16875.0,2095.53,1069,5
16877.0,846.62,458,6
16878.0,13.3,12,1
16880.0,1491.43,746,7
16881.0,432.0,600,1
16882.0,705.12,424,3
16883.0,272.48,103,2
16884.0,429.84000000000003,320,2
16885.0,450.41,178,3
16887.0,192.32999999999998,156,1
16889.0,1578.67,925,3
16891.0,742.43,265,5
16892.0,518.19,236,5
16893.0,145.93,62,1
16895.0,202.27,91,1
16897.0,289.78,73,2
16898.0,501.03,412,3
16899.0,1271.06,520,6
16900.0,887.11,833,3
16902.0,1706.88,629,1
16903.0,363.2,247,1
16904.0,3653.75,1984,16
16905.0,3037.6,1381,7
16906.0,559.59,263,4
16907.0,928.76,286,5
16909.0,379.14,436,1
16910.0,1508.96,884,8
16912.0,2555.58,1025,11
16913.0,113.44,82,1
16914.0,183.76,112,1
16915.0,621.6800000000001,132,6
16916.0,562.41,431,2
16917.0,391.52,232,1
16918.0,1068.82,721,6
16919.0,2592.25,1403,11
16921.0,154.18,154,1
16923.0,7069.08,3344,19
16924.0,829.89,467,3
16926.0,230.25,35,1
16927.0,543.05,993,3
16928.0,2814.7,2092,17
16929.0,1295.39,929,7
16930.0,378.89,339,3
16931.0,4554.87,3134,21
16932.0,150.23000000000002,82,1
16933.0,563.23,288,2
16934.0,931.03,397,2
16936.0,261.9,171,1
16938.0,2711.6800000000003,2533,4
16940.0,3049.88,2169,3
16942.0,1904.99,805,9
16943.0,816.73,145,3
16945.0,4345.5,2725,19
16947.0,406.48,312,1
16948.0,435.02,1614,3
16949.0,1286.27,791,6
16950.0,1178.56,644,3
16951.0,1277.75,1318,3
16952.0,167.61,92,2
16953.0,20.8,10,1
16954.0,2085.08,1054,9
16955.0,518.67,266,4
16956.0,308.74,114,1
16957.0,416.64,172,2
16959.0,117.35000000000001,49,1
16960.0,507.05,304,3
16961.0,234.17,125,1
16963.0,110.55000000000001,35,1
16965.0,201.19,291,1
16966.0,2154.97,1981,7
16967.0,319.02,333,1
16968.0,439.43,326,2
16969.0,650.41,816,3
16971.0,357.21,72,1
16976.0,251.51999999999998,88,1
16978.0,344.33,166,1
16979.0,1852.0,865,6
16980.0,1028.46,739,2
16982.0,384.06,182,1
16983.0,1905.87,1335,7
16984.0,4459.52,2380,2
16985.0,5464.12,1832,10
16986.0,1873.2,1040,2
16987.0,1616.8,401,7
16988.0,126.12,43,1
16989.0,1133.25,1233,6
16990.0,179.0,100,1
16992.0,1614.31,860,5
16996.0,1456.96,544,6
16997.0,702.0,360,3
16998.0,295.0,76,4
16999.0,484.82,294,2
17001.0,3989.57,2164,11
17002.0,1493.73,679,3
17004.0,1312.1399999999999,771,2
17006.0,781.78,272,4
17007.0,889.9300000000001,597,6
17010.0,195.36,118,1
17011.0,270.9,186,1
17014.0,583.4300000000001,243,3
17015.0,1838.6100000000001,1978,3
17017.0,8694.26,6673,20
17018.0,920.1,176,2
17019.0,1258.08,820,4
17022.0,71.0,108,1
17024.0,95.85,69,3
17025.0,357.77,235,3
17026.0,154.82999999999998,97,2
17027.0,877.5600000000001,416,6
17029.0,716.0,400,2
17030.0,146.87,146,1
17031.0,380.35,235,2
17033.0,1030.14,750,3
17034.0,745.52,410,3
17035.0,433.53000000000003,229,2
17037.0,1267.32,656,1
17038.0,112.4,28,1
17040.0,449.73,181,1
17041.0,1071.49,927,3
17042.0,1036.58,990,5
17043.0,1735.18,998,4
17044.0,948.48,504,1
17045.0,339.44,106,3
17046.0,642.02,510,1
17047.0,1100.9,533,3
17048.0,925.35,485,3
17049.0,5655.03,2673,9
17050.0,3185.64,1595,6
17051.0,240.89000000000001,179,1
17052.0,399.09,251,1
17053.0,498.48,122,1
17054.0,1356.33,804,5
17058.0,1179.89,592,3
17059.0,3080.39,1850,5
17060.0,234.24,216,1
17061.0,5232.2300000000005,1526,11
17062.0,533.33,418,4
17063.0,1461.14,770,7
17064.0,855.45,316,3
17068.0,4552.14,2164,21
17069.0,2709.7000000000003,1506,9
17070.0,304.24,131,1
17071.0,2429.03,1197,9
17073.0,1446.09,759,4
17075.0,834.12,292,4
17076.0,841.0799999999999,295,3
17078.0,378.2,788,2
17079.0,118.80000000000001,24,1
17080.0,287.62,166,2
17081.0,288.91,77,2
17082.0,2003.85,1049,2
17083.0,1405.78,772,3
17084.0,2747.9900000000002,1702,2
17085.0,1562.4,785,5
17086.0,2050.08,1859,6
17088.0,1991.01,868,4
17090.0,1974.65,903,7
17091.0,3827.76,1746,9
17092.0,1774.03,1130,4
17094.0,302.0,152,1
17095.0,1324.16,618,3
17096.0,1022.13,339,4
17097.0,954.42,459,8
17100.0,971.74,800,2
17101.0,1621.73,815,4
17102.0,25.5,2,1
17105.0,665.78,693,2
17107.0,10797.48,4826,6
17109.0,881.29,588,6
17110.0,163.29999999999998,50,1
17111.0,231.61,282,1
17114.0,801.12,215,8
17115.0,837.5,372,3
17117.0,116.19999999999999,68,1
17118.0,157.02,154,1
17119.0,606.91,334,2
17120.0,307.46,120,1
17122.0,138.32,80,1
17123.0,345.29999999999995,246,1
17124.0,294.24,129,1
17125.0,230.5,281,1
17126.0,989.45,780,5
17128.0,157.09,76,1
17131.0,2463.17,983,5
17133.0,4892.240000000001,2730,7
17134.0,413.2,98,2
17135.0,1139.73,1224,7
17138.0,380.5,126,1
17139.0,10650.77,5176,12
17140.0,454.12,296,1
17142.0,579.0,81,1
17144.0,984.57,483,2
17146.0,749.78,212,3
17147.0,1714.59,882,4
17148.0,124.88,82,1
17152.0,1689.5,517,3
17153.0,213.78,104,1
17154.0,329.34,490,1
17155.0,251.70000000000002,242,2
17157.0,319.0,172,2
17158.0,1266.97,778,3
17159.0,1538.88,1111,3
17160.0,3518.03,2856,6
17162.0,1715.46,1001,10
17163.0,293.1,66,2
17164.0,2467.35,1501,7
17165.0,158.68,100,1
17166.0,206.34,78,2
17169.0,835.78,526,2
17171.0,224.91,185,1
17172.0,317.76,480,1
17173.0,3766.6,1122,8
17174.0,59.9,41,1
17175.0,1443.69,866,4
17176.0,306.13,170,1
17179.0,711.79,290,3
17180.0,783.97,670,4
17181.0,239.92000000000002,241,2
17183.0,3347.31,1296,6
17186.0,144.0,200,2
17187.0,203.95,144,1
17188.0,2474.23,1328,7
17189.0,383.75,226,2
17190.0,444.74,161,2
17191.0,2093.68,1166,7
17193.0,1699.3000000000002,1254,7
17194.0,262.62,119,2
17197.0,1013.01,191,1
17198.0,692.22,357,3
17201.0,289.78,231,1
17203.0,3560.08,2846,6
17204.0,1564.56,646,4
17205.0,384.08,884,1
17206.0,204.24,76,1
17211.0,2317.2200000000003,1323,8
17212.0,226.85,147,1
17213.0,2781.23,1176,7
17214.0,1059.1200000000001,272,6
17217.0,113.5,24,1
17218.0,1951.97,955,10
17219.0,114.23,89,1
17220.0,3187.55,1897,14
17221.0,334.48,287,2
17222.0,328.65,122,1
17223.0,416.89,110,2
17226.0,393.49,406,1
17227.0,939.32,741,6
17228.0,1906.09,1532,8
17229.0,318.76,185,2
17230.0,3638.41,1651,8
17231.0,3124.72,1724,10
17232.0,417.77,202,2
17233.0,190.88,131,1
17234.0,149.89000000000001,55,1
17235.0,550.06,224,2
17236.0,916.13,474,6
17237.0,314.69,105,2
17238.0,3719.1,1807,17
17239.0,382.5,150,1
17242.0,1135.04,611,2
17243.0,8540.05,3320,26
17244.0,954.9,616,1
17245.0,171.45,75,1
17247.0,280.09000000000003,105,1
17248.0,318.65,213,1
17250.0,381.97,167,2
17251.0,269.83,108,1
17252.0,348.91,192,2
17253.0,178.26,43,1
17254.0,271.19,251,2
17255.0,291.48,227,2
17256.0,240.0,141,2
17259.0,581.23,388,2
17262.0,1253.3600000000001,367,5
17263.0,63.440000000000005,36,1
17265.0,550.01,389,2
17266.0,296.58,153,3
17267.0,317.2,158,2
17268.0,763.64,844,4
17272.0,2148.63,1778,4
17274.0,107.82,77,1
17277.0,1065.3500000000001,430,2
17278.0,246.04,179,1
17279.0,187.82999999999998,48,1
17282.0,1685.46,1866,3
17284.0,1647.48,1362,6
17286.0,151.37,117,1
17287.0,1049.06,556,7
17288.0,1417.63,1201,7
17289.0,931.02,513,3
17290.0,513.01,397,2
17291.0,550.8000000000001,72,1
17293.0,1854.06,1135,9
17295.0,547.0,293,3
17297.0,128.18,65,1
17298.0,498.42,387,2
17299.0,656.61,668,4
17301.0,163.24,137,1
17302.0,1135.63,575,5
17303.0,250.04,144,1
17306.0,8631.31,11491,19
17309.0,82.75,41,1
17311.0,1384.85,1005,2
17312.0,644.3,372,3
17313.0,2328.84,1402,1
17314.0,2527.92,1896,8
17315.0,6281.23,3863,38
17317.0,2600.34,1146,3
17320.0,1200.6200000000001,634,3
17321.0,657.16,364,2
17323.0,906.52,760,7
17324.0,986.48,843,4
17325.0,96.8,60,1
17329.0,523.11,142,2
17330.0,363.9,120,2
17331.0,175.2,16,1
17333.0,494.25,375,1
17334.0,307.02,315,2
17337.0,1981.06,1247,4
17338.0,6493.54,3059,8
17339.0,243.36,152,2
17340.0,12353.29,5967,11
17341.0,682.29,443,3
17343.0,193.64,56,1
17344.0,157.62,65,1
17345.0,519.6899999999999,341,4
17346.0,2622.88,1617,15
17347.0,228.96,216,1
17348.0,1156.6,1398,5
17349.0,98.25,102,1
17350.0,1281.32,770,4
17351.0,587.15,113,3
17353.0,1740.0,1200,2
17354.0,1393.06,1006,1
17356.0,178.22,166,1
17357.0,384.39,152,2
17358.0,360.81,190,2
17359.0,127.86,161,1
17360.0,568.24,328,3
17361.0,488.2,157,3
17362.0,312.23,191,2
17364.0,4462.68,2692,11
17365.0,4767.36,4749,8
17367.0,167.55,149,1
17368.0,1878.87,1377,8
17370.0,446.18,540,4
17371.0,418.4,151,3
17372.0,1337.18,747,8
17373.0,646.92,408,4
17374.0,495.77,85,2
17375.0,400.1,367,3
17376.0,203.2,86,2
17377.0,4058.32,2038,20
17379.0,389.71999999999997,623,1
17381.0,20275.61,25649,29
17382.0,65.4,25,1
17383.0,193.39000000000001,148,1
17384.0,336.4,88,2
17385.0,256.11,197,1
17386.0,2686.42,1902,6
17387.0,746.81,522,2
17388.0,1259.56,1068,4
17389.0,31833.68,7612,34
17391.0,508.8,480,2
17392.0,417.27,277,2
17394.0,203.86999999999998,241,1
17396.0,7330.8,2005,8
17397.0,681.41,250,2
17398.0,653.38,310,3
17400.0,2097.84,1088,5
17402.0,2633.85,701,13
17403.0,263.92,111,1
17404.0,31906.82,32748,15
17405.0,1031.41,726,3
17406.0,2184.42,780,3
17408.0,32.65,3,1
17409.0,771.85,105,2
17410.0,1214.72,616,5
17411.0,778.94,306,3
17412.0,1258.06,738,7
17414.0,778.0,2100,2
17415.0,507.84,114,1
17416.0,6893.42,4302,7
17418.0,463.46000000000004,289,2
17419.0,4226.57,1876,12
17420.0,598.83,265,3
17422.0,1979.37,2253,6
17423.0,698.41,459,2
17425.0,759.17,407,2
17426.0,5037.26,3094,6
17427.0,100.8,34,1
17428.0,17256.85,9474,28
17429.0,524.9200000000001,624,3
17430.0,265.76,190,2
17431.0,403.3,292,1
17432.0,365.76,207,2
17433.0,303.15999999999997,185,1
17434.0,2373.82,1693,7
17436.0,216.29999999999998,90,2
17438.0,388.45000000000005,103,1
17440.0,186.42000000000002,246,3
17442.0,2248.56,1496,6
17443.0,534.24,504,1
17444.0,2940.04,2119,3
17446.0,120.9,198,2
17447.0,541.53,443,2
17449.0,2519.21,1121,7
17450.0,194390.79,69973,46
17451.0,1721.4,1203,7
17453.0,486.71999999999997,219,2
17454.0,517.53,243,4
17455.0,131.7,66,1
17456.0,249.86,222,1
17457.0,1737.7,826,5
17458.0,316.5,170,1
17459.0,657.3,537,2
17460.0,622.4300000000001,236,6
17461.0,735.82,770,3
17462.0,675.69,227,2
17463.0,1875.86,1086,5
17464.0,289.96000000000004,220,1
17466.0,763.28,306,2
17468.0,137.0,116,2
17469.0,1870.97,787,5
17470.0,1125.07,1675,5
17472.0,697.54,455,3
17475.0,194.37,178,1
17480.0,511.82,338,1
17481.0,1255.59,1061,4
17483.0,414.04,191,3
17486.0,396.87,191,1
17489.0,376.64,428,2
17490.0,2092.32,1134,7
17491.0,3558.87,2013,10
17492.0,374.57,155,1
17495.0,497.56,229,2
17496.0,271.05,79,1
17498.0,272.22,394,1
17499.0,622.88,711,1
17500.0,1138.0,17,3
17501.0,288.6,160,2
17502.0,689.1,376,4
17503.0,558.96,486,2
17504.0,2997.0299999999997,1664,9
17505.0,1145.84,556,2
17506.0,302.2,139,1
17507.0,605.58,359,2
17508.0,387.31,289,1
17509.0,6083.64,3512,8
17510.0,308.48,214,1
17511.0,91062.38,64549,31
17512.0,2924.9900000000002,2753,10
17513.0,513.2,254,1
17514.0,208.65,135,1
17515.0,639.02,243,4
17516.0,764.88,414,5
17517.0,153.94,102,1
17519.0,1844.02,1236,6
17520.0,546.81,365,1
17521.0,723.2099999999999,519,3
17522.0,1070.71,1034,5
17523.0,652.74,872,4
17524.0,145.0,90,1
17525.0,422.70000000000005,82,1
17526.0,1195.8999999999999,310,4
17527.0,939.37,488,4
17528.0,3628.5,2138,8
17530.0,2367.12,1514,10
17531.0,296.7,136,1
17534.0,223.36,103,1
17535.0,164.4,136,1
17536.0,76.5,6,1
17537.0,887.67,699,2
17538.0,98.42,134,1
17540.0,578.9,194,2
17542.0,170.75,134,1
17545.0,642.32,337,3
17548.0,103.3,58,1
17549.0,148.86,210,2
17550.0,267.16,86,3
17551.0,290.34,142,1
17552.0,930.41,719,4
17553.0,1487.6,1048,1
17554.0,1952.45,1763,5
17555.0,480.31,348,2
17556.0,157.9,101,1
17557.0,541.46,306,3
17560.0,854.95,651,5
17561.0,165.12,144,1
17562.0,1122.38,817,7
17564.0,454.01,146,3
17566.0,869.77,497,2
17567.0,4331.48,2632,8
17569.0,344.14,159,1
17571.0,1425.67,876,4
17572.0,226.75000000000003,95,4
17573.0,380.6,308,3
17574.0,185.65,77,1
17576.0,3564.83,1967,19
17578.0,143.45999999999998,138,1
17579.0,448.90000000000003,258,3
17580.0,215.72,88,3
17581.0,11025.24,5915,25
17582.0,175.27,123,1
17584.0,1242.3,458,2
17585.0,1116.68,1650,4
17588.0,1240.2,676,3
17589.0,2404.17,1631,4
17590.0,1468.02,822,3
17591.0,2203.67,1000,7
17593.0,3923.86,3089,5
17594.0,993.18,550,2
17595.0,386.69,228,2
17596.0,2806.69,4376,7
17597.0,2044.3700000000001,1176,1
17600.0,161.67000000000002,144,1
17601.0,116.00999999999999,103,1
17602.0,5054.42,4116,6
17603.0,394.72,74,1
17604.0,309.36,169,2
17608.0,191.99,229,2
17609.0,1105.78,719,5
17611.0,3961.12,2550,15
17612.0,2048.45,1808,6
17613.0,4544.55,2490,14
17614.0,386.32,235,1
17615.0,329.6,140,3
17616.0,571.1999999999999,224,3
17618.0,930.28,319,3
17619.0,214.37,124,1
17620.0,81.44,60,1
17621.0,1379.9,514,3
17623.0,527.0500000000001,265,1
17624.0,843.48,554,2
17625.0,2020.4,1180,4
17628.0,75.75,79,1
17629.0,1814.12,1629,8
17630.0,503.59999999999997,158,2
17631.0,528.33,334,3
17633.0,1324.84,644,4
17634.0,2358.59,838,9
17636.0,285.56,182,1
17637.0,547.0600000000001,280,2
17639.0,108.5,49,1
17640.0,621.66,250,1
17642.0,712.29,474,2
17643.0,101.55,71,1
17644.0,2895.64,1793,11
17646.0,1008.39,323,3
17647.0,133.06,30,1
17648.0,1797.5,487,4
17649.0,868.49,399,1
17650.0,166.08,150,1
17651.0,3945.0,3112,10
17652.0,4867.72,2509,12
17653.0,1207.56,1409,4
17654.0,117.55,41,1
17655.0,2638.94,1116,7
17656.0,1674.69,1399,5
17658.0,595.42,616,2
17659.0,2999.46,1525,12
17660.0,178.75,121,1
17663.0,1802.91,797,7
17664.0,604.64,604,2
17666.0,728.16,596,2
17667.0,2055.51,1037,5
17668.0,347.75,93,2
17669.0,3406.7200000000003,1916,7
17670.0,205.7,110,1
17671.0,1572.71,772,4
17672.0,3178.17,1690,2
17673.0,1594.97,1462,6
17674.0,551.04,672,2
17675.0,20374.28,8360,31
17676.0,1371.18,922,6
17677.0,16345.38,9772,30
17678.0,298.11,207,1
17679.0,1992.1100000000001,729,2
17680.0,184.4,96,1
17682.0,2474.33,1367,6
17684.0,239.41,145,1
17685.0,3155.83,1907,7
17686.0,5739.46,2478,7
17690.0,4726.8,1769,15
17691.0,290.40000000000003,134,2
17692.0,740.9399999999999,672,4
17693.0,200.47,231,1
17694.0,283.12,184,1
17695.0,765.34,779,2
17696.0,2285.71,1756,8
17697.0,338.95,93,1
17698.0,154.95,93,1
17700.0,2534.64,1266,4
17701.0,417.95,109,1
17702.0,1824.37,1353,4
17703.0,798.74,590,3
17704.0,885.19,343,2
17705.0,1823.52,963,9
17706.0,10504.49,3899,17
17707.0,152.4,144,2
17708.0,263.33,90,2
17709.0,137.45,17,1
17711.0,385.1,246,2
17712.0,522.91,215,1
17714.0,153.0,92,1
17715.0,326.4,384,1
17716.0,5655.99,3072,11
17718.0,139.35,83,1
17719.0,5396.04,2466,15
17720.0,1195.94,576,4
17722.0,2424.04,1595,4
17723.0,3276.4000000000005,792,6
17724.0,1033.0,300,3
17725.0,3439.08,2162,11
17727.0,1060.25,645,1
17728.0,2876.01,1469,3
17730.0,5298.4800000000005,3576,13
17731.0,1240.11,493,4
17732.0,303.97,93,1
17733.0,692.19,463,2
17734.0,700.63,422,3
17735.0,13110.02,8439,19
17736.0,377.44,238,3
17737.0,168.24,108,2
17738.0,1879.05,1029,4
17739.0,2791.35,861,7
17742.0,355.11,89,2
17744.0,2322.4,3412,6
17746.0,110.25,29,1
17747.0,71.4,12,1
17749.0,674.52,320,2
17750.0,1710.45,3747,9
17752.0,80.64,192,1
17754.0,1664.65,1816,5
17757.0,5593.39,3318,30
17758.0,3408.2000000000003,2054,8
17759.0,819.96,697,3
17760.0,287.59,239,2
17761.0,712.78,398,1
17763.0,15.0,12,1
17764.0,772.55,351,2
