CustomerID,Total_Revenue,Total_Orders,Total_Units,First_Purchase,Last_Purchase,AOV,Revenue_Rank,Cumulative_Revenue,Cumulative_Revenue_%,Customer_%
16274.0,351.75,1,153,2010-12-01 15:35:00,2010-12-01 15:35:00,351.75,3026,8619858.423999978,96.99173865283488,69.73957132979949
15901.0,351.73,3,379,2011-07-08 12:18:00,2011-11-23 12:43:00,117.24333333333334,3027,8620210.153999979,96.99569636333989,69.76261811477299
12566.0,351.65,1,265,2011-09-14 14:30:00,2011-09-14 14:30:00,351.65,3028,8620561.803999979,96.99965317367477,69.78566489974648
15870.0,351.44,1,333,2011-11-07 10:58:00,2011-11-07 10:58:00,351.44,3029,8620913.243999979,97.00360762106305,69.80871168471998
15789.0,351.3,1,438,2010-12-16 14:35:00,2010-12-16 14:35:00,351.3,3030,8621264.54399998,97.0075604931536,69.83175846969347
13923.0,351.13,1,185,2011-10-17 12:33:00,2011-10-17 12:33:00,351.13,3031,8621615.67399998,97.01151145238265,69.85480525466697
13332.0,350.9,1,179,2011-11-25 13:30:00,2011-11-25 13:30:00,350.9,3032,8621966.57399998,97.01545982362254,69.87785203964047
15334.0,350.82,3,273,2011-06-19 13:51:00,2011-07-06 11:22:00,116.94,3033,8622317.39399998,97.0194072946923,69.90089882461396
13740.0,350.75,1,425,2011-04-13 10:32:00,2011-04-13 10:32:00,350.75,3034,8622668.14399998,97.0233539781132,69.92394560958746
13108.0,350.06,1,298,2010-12-02 10:35:00,2010-12-02 10:35:00,350.06,3035,8623018.203999981,97.02729289756672,69.94699239456097
12532.0,349.83000000000004,1,153,2011-11-09 13:47:00,2011-11-09 13:47:00,349.83000000000004,3036,8623368.033999981,97.0312292290311,69.97003917953447
13670.0,349.7,1,282,2011-09-25 15:25:00,2011-09-25 15:25:00,349.7,3037,8623717.73399998,97.03516409771902,69.99308596450796
13887.0,349.55,1,147,2011-05-19 17:22:00,2011-05-19 17:22:00,349.55,3038,8624067.283999981,97.03909727858795,70.01613274948146
18250.0,349.27,1,199,2011-02-02 13:16:00,2011-02-02 13:16:00,349.27,3039,8624416.55399998,97.04302730886141,70.03917953445495
15405.0,349.1,1,193,2011-06-03 14:44:00,2011-06-03 14:44:00,349.1,3040,8624765.65399998,97.04695542627333,70.06222631942845
13927.0,348.99,1,214,2011-09-26 12:00:00,2011-09-26 12:00:00,348.99,3041,8625114.64399998,97.05088230595133,70.08527310440194
17252.0,348.91,2,192,2011-06-06 16:41:00,2011-08-15 09:45:00,174.455,3042,8625463.55399998,97.0548082854592,70.10831988937544
13790.0,348.8,1,748,2011-12-05 15:48:00,2011-12-05 15:48:00,348.8,3043,8625812.353999982,97.05873302723316,70.13136667434893
12527.0,348.71000000000004,3,234,2011-01-18 12:05:00,2011-09-19 11:55:00,116.23666666666668,3044,8626161.063999983,97.0626567563157,70.15441345932243
16159.0,348.2,1,236,2011-03-03 12:27:00,2011-03-03 12:27:00,348.2,3045,8626509.263999982,97.06657474681364,70.17746024429592
13052.0,348.15000000000003,1,222,2011-05-11 14:12:00,2011-05-11 14:12:00,348.15000000000003,3046,8626857.413999982,97.07049217470527,70.20050702926942
14379.0,348.1,2,292,2011-02-17 15:03:00,2011-10-26 16:43:00,174.05,3047,8627205.513999982,97.07440903999056,70.2235538142429
13497.0,348.05,2,163,2010-12-06 11:37:00,2011-03-02 09:04:00,174.025,3048,8627553.563999983,97.07832534266952,70.2466005992164
17668.0,347.75,2,93,2011-11-01 14:45:00,2011-12-08 13:25:00,173.875,3049,8627901.313999983,97.08223826971047,70.26964738418991
18127.0,347.08,3,187,2011-07-29 10:06:00,2011-11-20 14:05:00,115.69333333333333,3050,8628248.393999983,97.08614365782658,70.29269416916341
13062.0,346.98,1,343,2011-06-01 15:12:00,2011-06-01 15:12:00,346.98,3051,8628595.373999983,97.09004792073004,70.3157409541369
13649.0,346.6,2,139,2010-12-08 14:46:00,2011-03-28 11:51:00,173.3,3052,8628941.973999983,97.09394790782535,70.3387877391104
16423.0,346.12,1,230,2011-11-15 09:21:00,2011-11-15 09:21:00,346.12,3053,8629288.093999982,97.09784249389986,70.36183452408389
13091.0,345.82,1,466,2011-11-11 15:54:00,2011-11-11 15:54:00,345.82,3054,8629633.913999982,97.10173370433641,70.38488130905739
15781.0,345.46,3,180,2011-02-07 09:15:00,2011-11-14 14:57:00,115.15333333333332,3055,8629979.373999983,97.10562086400736,70.40792809403088
17123.0,345.29999999999995,1,246,2011-07-01 10:47:00,2011-07-01 10:47:00,345.29999999999995,3056,8630324.673999984,97.10950622333804,70.43097487900438
13774.0,345.0,1,192,2011-09-19 12:06:00,2011-09-19 12:06:00,345.0,3057,8630669.673999984,97.11338820703074,70.45402166397787
14633.0,344.90000000000003,1,96,2011-03-18 17:07:00,2011-03-18 17:07:00,344.90000000000003,3058,8631014.573999984,97.11726906551075,70.47706844895137
16978.0,344.33,1,166,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,3059,8631358.903999984,97.1211435102786,70.50011523392486
17569.0,344.14,1,159,2011-01-11 14:15:00,2011-01-11 14:15:00,344.14,3060,8631703.043999985,97.12501581714237,70.52316201889836
13068.0,344.0,2,200,2011-01-24 08:20:00,2011-11-29 15:00:00,172.0,3061,8632047.043999985,97.12888654870841,70.54620880387186
15047.0,343.62,1,222,2011-03-15 10:49:00,2011-03-15 10:49:00,343.62,3062,8632390.663999984,97.13275300446632,70.56925558884537
15520.0,343.5,1,314,2011-12-08 10:58:00,2011-12-08 10:58:00,343.5,3063,8632734.163999984,97.13661810996904,70.59230237381885
18081.0,343.45,3,195,2011-07-29 11:56:00,2011-11-03 16:30:00,114.48333333333333,3064,8633077.613999983,97.14048265286542,70.61534915879236
12715.0,343.36,1,192,2011-08-25 15:22:00,2011-08-25 15:22:00,343.36,3065,8633420.973999983,97.1443461830704,70.63839594376584
12875.0,343.2300000000001,2,2019,2010-12-12 12:03:00,2011-07-19 15:30:00,171.61500000000004,3066,8633764.203999983,97.14820825049893,70.66144272873935
17795.0,342.83,2,305,2011-03-20 12:02:00,2011-06-13 12:36:00,171.415,3067,8634107.033999983,97.15206581707679,70.68448951371283
16851.0,342.45,3,271,2011-10-19 09:48:00,2011-12-05 13:32:00,114.14999999999999,3068,8634449.483999982,97.15591910784653,70.70753629868634
17835.0,342.24,3,344,2011-11-16 16:30:00,2011-12-07 11:48:00,114.08,3069,8634791.723999983,97.15977003566967,70.73058308365982
16826.0,341.7,1,158,2011-10-19 14:05:00,2011-10-19 14:05:00,341.7,3070,8635133.423999982,97.16361488734442,70.75362986863333
13347.0,341.36,1,205,2011-09-30 13:28:00,2011-09-30 13:28:00,341.36,3071,8635474.783999981,97.1674559132961,70.77667665360681
14491.0,340.93,2,139,2010-12-02 12:10:00,2011-06-17 15:22:00,170.465,3072,8635815.713999981,97.17129210083334,70.79972343858032
15115.0,340.11,1,157,2011-11-21 14:59:00,2011-11-21 14:59:00,340.11,3073,8636155.82399998,97.17511906162673,70.82277022355382
13737.0,339.59999999999997,1,125,2011-05-23 16:32:00,2011-05-23 16:32:00,339.59999999999997,3074,8636495.42399998,97.17894028383552,70.8458170085273
17045.0,339.44,3,106,2011-04-06 12:08:00,2011-08-18 17:09:00,113.14666666666666,3075,8636834.86399998,97.18275970570404,70.86886379350081
16545.0,339.3,1,78,2011-06-28 10:37:00,2011-06-28 10:37:00,339.3,3076,8637174.16399998,97.18657755227487,70.89191057847431
17697.0,338.95,1,93,2011-04-17 15:40:00,2011-04-17 15:40:00,338.95,3077,8637513.11399998,97.19039146060133,70.9149573634478
16183.0,338.71000000000004,1,113,2011-10-03 14:59:00,2011-10-03 14:59:00,338.71000000000004,3078,8637851.82399998,97.19420266841743,70.9380041484213
13569.0,338.62,2,156,2010-12-07 12:29:00,2011-11-22 13:07:00,169.31,3079,8638190.44399998,97.1980128635421,70.96105093339479
15652.0,337.74,1,208,2011-09-09 14:22:00,2011-09-09 14:22:00,337.74,3080,8638528.18399998,97.20181315679535,70.98409771836829
15942.0,337.44,1,232,2011-07-29 09:01:00,2011-07-29 09:01:00,337.44,3081,8638865.62399998,97.20561007441059,71.00714450334178
13930.0,337.34,2,274,2011-07-26 11:00:00,2011-10-13 09:45:00,168.67,3082,8639202.96399998,97.20940586681317,71.03019128831528
15900.0,337.28,1,216,2011-11-16 12:19:00,2011-11-16 12:19:00,337.28,3083,8639540.243999979,97.21320098408815,71.05323807328877
17973.0,337.04,1,176,2011-10-19 10:34:00,2011-10-19 10:34:00,337.04,3084,8639877.283999978,97.21699340085273,71.07628485826227
16105.0,336.96,1,330,2011-04-05 10:13:00,2011-04-05 10:13:00,336.96,3085,8640214.243999979,97.22078491744719,71.09933164323576
15619.0,336.40000000000003,1,136,2011-11-29 08:14:00,2011-11-29 08:14:00,336.40000000000003,3086,8640550.643999979,97.22457013285073,71.12237842820926
17384.0,336.4,2,88,2011-05-04 16:07:00,2011-11-20 15:48:00,168.2,3087,8640887.04399998,97.22835534825427,71.14542521318276
18078.0,336.13,2,145,2011-03-25 15:08:00,2011-05-06 14:32:00,168.065,3088,8641223.17399998,97.23213752558362,71.16847199815626
18276.0,335.86,1,186,2011-10-27 10:54:00,2011-10-27 10:54:00,335.86,3089,8641559.03399998,97.23591666483877,71.19151878312975
14196.0,335.52,1,142,2011-08-25 10:25:00,2011-08-25 10:25:00,335.52,3090,8641894.553999979,97.23969197837083,71.21456556810325
16063.0,335.32,1,262,2011-03-24 14:55:00,2011-03-24 14:56:00,335.32,3091,8642229.87399998,97.2434650414776,71.23761235307676
17917.0,335.03,3,184,2010-12-12 12:08:00,2011-10-25 13:20:00,111.67666666666666,3092,8642564.903999979,97.24723484146762,71.26065913805024
12489.0,334.93,1,105,2011-01-07 13:13:00,2011-01-07 13:13:00,334.93,3093,8642899.833999978,97.25100351624498,71.28370592302375
14988.0,334.54,1,141,2011-05-12 12:05:00,2011-05-12 12:05:00,334.54,3094,8643234.373999977,97.25476780269295,71.30675270799723
15466.0,334.53,1,246,2011-09-15 14:08:00,2011-09-15 14:08:00,334.53,3095,8643568.903999977,97.25853197661965,71.32979949297074
17221.0,334.48,2,287,2011-11-03 17:39:00,2011-12-02 13:35:00,167.24,3096,8643903.383999977,97.26229558794003,71.35284627794422
12350.0,334.4,1,197,2011-02-02 16:01:00,2011-02-02 16:01:00,334.4,3097,8644237.783999978,97.26605829909028,71.37589306291773
15918.0,334.23,2,153,2011-03-13 15:55:00,2011-06-02 11:42:00,167.115,3098,8644572.013999978,97.269819097379,71.39893984789121
14264.0,333.97,2,70,2011-04-08 12:20:00,2011-07-08 10:20:00,166.985,3099,8644905.983999979,97.27357697011479,71.42198663286472
13216.0,333.74,1,297,2011-03-17 12:18:00,2011-03-17 12:18:00,333.74,3100,8645239.723999979,97.27733225486145,71.4450334178382
13727.0,333.48,2,162,2011-11-06 12:16:00,2011-11-11 09:46:00,166.74,3101,8645573.20399998,97.28108461405519,71.4680802028117
16625.0,333.08,1,164,2011-03-10 12:50:00,2011-03-10 12:50:00,333.08,3102,8645906.28399998,97.28483247239826,71.49112698778521
14902.0,332.66,1,218,2011-11-14 10:34:00,2011-11-14 10:34:00,332.66,3103,8646238.94399998,97.28857560484813,71.51417377275871
13904.0,332.64,2,332,2011-02-18 11:18:00,2011-11-02 13:41:00,166.32,3104,8646571.58399998,97.29231851225549,71.5372205577322
16850.0,332.41,1,249,2011-01-10 11:09:00,2011-01-10 11:09:00,332.41,3105,8646903.99399998,97.29605883167372,71.5602673427057
16803.0,332.3,1,245,2011-10-05 14:28:00,2011-10-05 14:28:00,332.3,3106,8647236.293999981,97.299797913358,71.58331412767919
16177.0,331.95,1,95,2011-10-20 12:57:00,2011-10-20 12:57:00,331.95,3107,8647568.24399998,97.30353305679796,71.60636091265269
16030.0,331.24,1,283,2011-02-03 11:28:00,2011-02-03 11:28:00,331.24,3108,8647899.48399998,97.30726021122803,71.62940769762618
15210.0,331.18,1,228,2011-04-28 16:11:00,2011-04-28 16:11:00,331.18,3109,8648230.66399998,97.31098669053046,71.65245448259968
16478.0,331.0,3,224,2011-10-05 12:02:00,2011-11-14 15:51:00,110.33333333333333,3110,8648561.66399998,97.3147111444501,71.67550126757317
12891.0,331.0,3,950,2011-02-20 11:28:00,2011-06-07 12:31:00,110.33333333333333,3111,8648892.66399998,97.31843559836976,71.69854805254667
17862.0,330.9,1,100,2011-01-20 12:23:00,2011-01-20 12:23:00,330.9,3112,8649223.56399998,97.32215892707674,71.72159483752016
12519.0,330.84,1,175,2011-10-07 09:26:00,2011-10-07 09:26:00,330.84,3113,8649554.40399998,97.32588158065613,71.74464162249366
13706.0,330.79,1,189,2011-02-10 09:21:00,2011-02-10 09:21:00,330.79,3114,8649885.19399998,97.32960367162917,71.76768840746716
14517.0,330.45,2,91,2011-07-21 11:42:00,2011-11-06 14:20:00,165.225,3115,8650215.643999979,97.33332193687916,71.79073519244066
15130.0,330.11,1,197,2011-06-23 10:15:00,2011-06-23 10:15:00,330.11,3116,8650545.753999978,97.33703637640609,71.81378197741415
15714.0,330.03000000000003,2,186,2011-09-23 11:25:00,2011-11-28 11:26:00,165.01500000000001,3117,8650875.783999978,97.34074991576288,71.83682876238765
16593.0,330.03,3,116,2011-01-16 12:11:00,2011-10-20 12:41:00,110.00999999999999,3118,8651205.813999977,97.34446345511968,71.85987554736114
12953.0,329.85,1,84,2011-11-30 09:24:00,2011-11-30 09:24:00,329.85,3119,8651535.663999977,97.34817496909368,71.88292233233464
17866.0,329.65,1,174,2011-07-20 11:07:00,2011-07-20 11:07:00,329.65,3120,8651865.313999977,97.35188423264236,71.90596911730813
17615.0,329.6,3,140,2011-05-01 15:33:00,2011-08-01 14:06:00,109.86666666666667,3121,8652194.913999977,97.3555929335847,71.92901590228163
13239.0,329.56,1,363,2011-03-23 10:25:00,2011-03-23 10:25:00,329.56,3122,8652524.473999977,97.35930118444199,71.95206268725512
17914.0,329.36,1,457,2011-12-06 11:58:00,2011-12-06 11:58:00,329.36,3123,8652853.833999977,97.36300718487392,71.97510947222862
17154.0,329.34,1,490,2011-09-25 13:42:00,2011-09-25 13:42:00,329.34,3124,8653183.173999976,97.36671296026334,71.99815625720211
15153.0,329.25,1,198,2011-11-08 17:09:00,2011-11-08 17:09:00,329.25,3125,8653512.423999976,97.37041772296136,72.02120304217561
15880.0,329.03000000000003,1,202,2010-12-05 13:00:00,2010-12-05 13:00:00,329.03000000000003,3126,8653841.453999976,97.37412001019152,72.04424982714912
14012.0,328.8,1,160,2011-03-07 12:26:00,2011-03-07 12:26:00,328.8,3127,8654170.253999976,97.37781970943256,72.06729661212262
17222.0,328.65,1,122,2011-10-05 13:58:00,2011-10-05 13:58:00,328.65,3128,8654498.903999977,97.38151772085459,72.0903433970961
16343.0,328.58,2,175,2011-11-23 17:43:00,2011-11-23 17:45:00,164.29,3129,8654827.483999977,97.38521494462776,72.11339018206961
16855.0,328.4,2,164,2011-10-27 16:31:00,2011-11-16 12:03:00,164.2,3130,8655155.883999977,97.38891014301814,72.1364369670431
15213.0,328.35,2,272,2011-01-14 11:05:00,2011-01-25 12:21:00,164.175,3131,8655484.233999977,97.39260477880217,72.1594837520166
14747.0,328.2,1,84,2011-04-04 14:09:00,2011-04-04 14:09:00,328.2,3132,8655812.433999976,97.3962977267672,72.18253053699009
14206.0,328.15999999999997,1,276,2011-04-14 16:38:00,2011-04-14 16:38:00,328.15999999999997,3133,8656140.593999976,97.39999022464718,72.20557732196359
16318.0,328.15,1,199,2011-11-04 13:05:00,2011-11-04 13:05:00,328.15,3134,8656468.743999977,97.40368261000589,72.22862410693708
15314.0,327.97,1,313,2011-05-24 14:39:00,2011-05-24 14:39:00,327.97,3135,8656796.713999977,97.40737296998182,72.25167089191058
14024.0,327.7,2,150,2011-08-07 13:31:00,2011-08-10 11:30:00,163.85,3136,8657124.413999977,97.41106029188353,72.27471767688407
15579.0,327.6,2,117,2011-01-30 12:09:00,2011-10-02 12:45:00,163.8,3137,8657452.013999976,97.41474648857258,72.29776446185757
16366.0,327.3,1,256,2011-11-21 08:19:00,2011-11-21 08:19:00,327.3,3138,8657779.313999977,97.41842930962365,72.32081124683106
14870.0,327.25,1,119,2011-03-23 10:51:00,2011-03-23 10:51:00,327.25,3139,8658106.563999977,97.42211156806839,72.34385803180456
16322.0,326.75,2,231,2011-11-03 14:33:00,2011-12-08 15:41:00,163.375,3140,8658433.313999977,97.42578820044979,72.36690481677806
14987.0,326.4,2,128,2010-12-09 12:13:00,2011-11-24 09:59:00,163.2,3141,8658759.713999977,97.42946089458687,72.38995160175156
17715.0,326.4,1,384,2011-05-23 12:32:00,2011-05-23 12:32:00,326.4,3142,8659086.113999978,97.43313358872395,72.41299838672505
16071.0,326.24,1,180,2011-10-26 11:14:00,2011-10-26 11:14:00,326.24,3143,8659412.353999978,97.43680448252077,72.43604517169855
15363.0,326.0,1,144,2010-12-02 12:28:00,2010-12-02 12:28:00,326.0,3144,8659738.353999978,97.4404726758072,72.45909195667204
12844.0,325.96000000000004,2,125,2011-08-01 13:11:00,2011-11-10 13:31:00,162.98000000000002,3145,8660064.313999979,97.44414041900856,72.48213874164554
16830.0,325.91,1,264,2011-11-01 11:35:00,2011-11-01 11:35:00,325.91,3146,8660390.223999979,97.44780759960359,72.50518552661903
14850.0,325.75,1,293,2011-02-01 11:21:00,2011-02-01 11:21:00,325.75,3147,8660715.973999979,97.45147297985835,72.52823231159253
15944.0,325.1,1,50,2011-03-08 10:33:00,2011-03-08 10:33:00,325.1,3148,8661041.073999979,97.45513104623078,72.55127909656602
12790.0,324.92,1,166,2011-05-31 14:14:00,2011-05-31 14:14:00,324.92,3149,8661365.993999979,97.45878708722043,72.57432588153952
13801.0,324.8,1,168,2011-10-04 10:15:00,2011-10-04 10:15:00,324.8,3150,8661690.79399998,97.46244177795488,72.59737266651301
15597.0,324.57,1,279,2011-11-04 13:26:00,2011-11-04 13:26:00,324.57,3151,8662015.36399998,97.4660938807002,72.62041945148651
18261.0,324.24,2,146,2011-09-05 09:34:00,2011-10-27 15:36:00,162.12,3152,8662339.60399998,97.46974227024373,72.64346623646001
16685.0,324.24,2,396,2011-10-09 13:44:00,2011-10-09 13:58:00,162.12,3153,8662663.84399998,97.47339065978726,72.66651302143352
15675.0,323.69,3,527,2011-03-04 14:21:00,2011-09-19 13:48:00,107.89666666666666,3154,8662987.53399998,97.47703286066113,72.689559806407
15921.0,323.03000000000003,1,162,2011-06-20 11:03:00,2011-06-20 11:03:00,323.03000000000003,3155,8663310.563999979,97.4806676351314,72.7126065913805
16739.0,323.0,1,172,2011-06-16 09:17:00,2011-06-16 09:17:00,323.0,3156,8663633.563999979,97.48430207203789,72.73565337635401
13955.0,322.96,2,154,2011-02-07 12:24:00,2011-07-08 17:19:00,161.48,3157,8663956.52399998,97.48793605885932,72.7587001613275
16627.0,322.8,1,162,2011-09-21 14:38:00,2011-09-21 14:38:00,322.8,3158,8664279.32399998,97.49156824534049,72.781746946301
16342.0,322.41,4,157,2011-06-13 10:10:00,2011-09-25 14:36:00,80.6025,3159,8664601.73399998,97.49519604349224,72.80479373127449
14424.0,322.08,1,48,2011-11-22 11:48:00,2011-11-22 11:48:00,322.08,3160,8664923.81399998,97.49882012844222,72.82784051624799
15224.0,322.08,2,152,2010-12-12 12:34:00,2010-12-16 15:02:00,161.04,3161,8665245.89399998,97.5024442133922,72.85088730122148
14484.0,321.92,1,210,2011-10-20 14:11:00,2011-10-20 14:11:00,321.92,3162,8665567.81399998,97.5060664980019,72.87393408619498
17976.0,321.79,1,93,2010-12-02 13:49:00,2010-12-02 13:49:00,321.79,3163,8665889.60399998,97.50968731983514,72.89698087116847
14823.0,321.43,3,88,2011-05-29 12:48:00,2011-06-12 13:12:00,107.14333333333333,3164,8666211.03399998,97.51330409090279,72.92002765614197
15236.0,321.05,1,269,2011-02-14 10:52:00,2011-02-14 10:52:00,321.05,3165,8666532.08399998,97.51691658616231,72.94307444111546
16096.0,320.62,1,155,2011-03-20 13:38:00,2011-03-20 13:38:00,320.62,3166,8666852.70399998,97.52052424300737,72.96612122608896
14622.0,320.58000000000004,1,146,2011-06-08 12:42:00,2011-06-08 12:42:00,320.58000000000004,3167,8667173.28399998,97.52413144976738,72.98916801106246
13986.0,320.46,1,430,2011-11-22 15:00:00,2011-11-22 15:00:00,320.46,3168,8667493.74399998,97.5277373062722,73.01221479603596
15107.0,319.5,6,170,2010-12-02 13:45:00,2011-02-01 14:46:00,53.25,3169,8667813.24399998,97.53133236073542,73.03526158100945
16967.0,319.02,1,333,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,3170,8668132.26399998,97.53492201417787,73.05830836598295
17157.0,319.0,2,172,2011-06-16 15:08:00,2011-12-02 09:10:00,159.5,3171,8668451.26399998,97.53851144257777,73.08135515095644
17229.0,318.76,2,185,2011-07-20 12:38:00,2011-09-04 13:56:00,159.38,3172,8668770.02399998,97.54209817046727,73.10440193592994
17248.0,318.65,1,213,2011-08-11 13:34:00,2011-08-11 13:34:00,318.65,3173,8669088.67399998,97.54568366062286,73.12744872090343
14703.0,318.17,1,183,2011-11-25 09:23:00,2011-11-25 09:23:00,318.17,3174,8669406.84399998,97.54926374975764,73.15049550587693
17839.0,318.15,1,257,2011-10-28 17:27:00,2011-10-28 17:27:00,318.15,3175,8669724.99399998,97.55284361384989,73.17354229085042
12648.0,318.05,1,160,2011-07-08 11:55:00,2011-07-08 11:55:00,318.05,3176,8670043.043999981,97.5564223527295,73.19658907582392
18066.0,318.0,1,108,2011-09-25 15:30:00,2011-09-25 15:30:00,318.0,3177,8670361.043999981,97.56000052900275,73.21963586079741
17172.0,317.76,1,480,2011-09-22 09:36:00,2011-09-22 09:36:00,317.76,3178,8670678.80399998,97.56357600476562,73.24268264577091
15101.0,317.53,2,241,2010-12-15 12:54:00,2011-12-01 10:18:00,158.765,3179,8670996.33399998,97.56714889253935,73.26572943074441
17267.0,317.2,2,158,2011-08-04 17:19:00,2011-08-04 17:22:00,158.6,3180,8671313.53399998,97.57071806711127,73.28877621571792
15257.0,317.15,1,46,2011-03-01 12:58:00,2011-03-01 12:58:00,317.15,3181,8671630.68399998,97.57428667907689,73.3118230006914
15385.0,316.88,1,161,2011-10-30 15:11:00,2011-10-30 15:11:00,316.88,3182,8671947.56399998,97.57785225296831,73.3348697856649
15243.0,316.68,1,185,2011-09-26 14:12:00,2011-09-26 14:12:00,316.68,3183,8672264.24399998,97.5814155764344,73.3579165706384
16761.0,316.62,1,341,2011-09-04 11:15:00,2011-09-04 11:15:00,316.62,3184,8672580.86399998,97.58497822477288,73.3809633556119
15204.0,316.58,1,258,2010-12-17 13:49:00,2010-12-17 13:49:00,316.58,3185,8672897.44399998,97.58854042302629,73.40401014058538
17458.0,316.5,1,170,2011-11-24 13:01:00,2011-11-24 13:01:00,316.5,3186,8673213.94399998,97.59210172110959,73.42705692555889
13494.0,316.26000000000005,1,162,2011-02-01 11:58:00,2011-02-01 11:58:00,316.26000000000005,3187,8673530.20399998,97.59566031868248,73.45010371053237
14479.0,316.25,2,117,2010-12-09 12:59:00,2011-03-31 09:07:00,158.125,3188,8673846.45399998,97.59921880373412,73.47315049550588
15872.0,316.25,2,187,2011-11-25 11:54:00,2011-11-25 11:55:00,158.125,3189,8674162.70399998,97.60277728878573,73.49619728047936
16473.0,316.11,3,196,2011-01-07 10:55:00,2011-06-28 09:10:00,105.37,3190,8674478.813999979,97.60633419853963,73.51924406545287
18117.0,315.65,1,605,2011-11-14 12:47:00,2011-11-14 12:47:00,315.65,3191,8674794.46399998,97.60988593231528,73.54229085042635
12614.0,315.6,1,76,2011-03-07 10:22:00,2011-03-07 10:22:00,315.6,3192,8675110.063999979,97.61343710348459,73.56533763539986
16091.0,315.06,2,154,2011-05-25 09:18:00,2011-07-08 08:45:00,157.53,3193,8675425.12399998,97.61698219850551,73.58838442037336
15766.0,315.06,1,170,2011-10-06 17:03:00,2011-10-06 17:03:00,315.06,3194,8675740.18399998,97.62052729352644,73.61143120534686
17237.0,314.69,2,105,2011-11-17 12:55:00,2011-11-28 15:02:00,157.345,3195,8676054.87399998,97.62406822526049,73.63447799032035
16193.0,314.45,1,219,2011-04-17 11:45:00,2011-04-17 11:45:00,314.45,3196,8676369.323999979,97.62760645648414,73.65752477529385
12650.0,314.44,1,254,2011-12-06 16:34:00,2011-12-06 16:34:00,314.44,3197,8676683.763999978,97.63114457518654,73.68057156026734
16227.0,314.22,1,90,2011-04-28 13:33:00,2011-04-28 13:33:00,314.22,3198,8676997.983999979,97.63468021842108,73.70361834524084
15970.0,314.1,1,116,2011-02-09 12:08:00,2011-02-09 12:08:00,314.1,3199,8677312.083999978,97.63821451140042,73.72666513021433
13484.0,313.8,1,44,2011-04-12 16:30:00,2011-04-12 16:30:00,313.8,3200,8677625.88399998,97.64174542874177,73.74971191518783
16582.0,313.62,1,164,2011-08-18 17:02:00,2011-08-18 17:02:00,313.62,3201,8677939.503999978,97.64527432070032,73.77275870016132
14729.0,313.49,1,197,2010-12-01 12:43:00,2010-12-01 12:43:00,313.49,3202,8678252.993999979,97.64880174988241,73.79580548513482
13845.0,312.98,1,182,2011-10-06 08:25:00,2011-10-06 08:25:00,312.98,3203,8678565.973999979,97.65232344047992,73.81885227010831
15318.0,312.62,1,642,2011-12-06 11:30:00,2011-12-06 11:30:00,312.62,3204,8678878.593999978,97.65584108031182,73.84189905508181
14555.0,312.54,2,122,2011-02-10 17:19:00,2011-10-13 16:24:00,156.27,3205,8679191.133999977,97.65935781997358,73.86494584005531
12834.0,312.38,1,110,2011-03-02 09:49:00,2011-03-02 09:49:00,312.38,3206,8679503.513999978,97.6628727592951,73.88799262502882
13642.0,312.28,1,151,2011-05-08 12:34:00,2011-05-08 12:34:00,312.28,3207,8679815.793999977,97.66638657340393,73.9110394100023
17362.0,312.23,2,191,2011-02-03 10:26:00,2011-04-14 14:43:00,156.115,3208,8680128.023999978,97.66989982490645,73.9340861949758
12785.0,311.95,1,131,2010-12-10 13:48:00,2010-12-10 13:48:00,311.95,3209,8680439.973999977,97.67340992581349,73.9571329799493
16450.0,311.92,1,200,2011-07-13 11:47:00,2011-07-13 11:47:00,311.92,3210,8680751.893999977,97.67691968915675,73.9801797649228
14142.0,311.81,1,313,2010-12-01 16:33:00,2010-12-01 16:33:00,311.81,3211,8681063.703999978,97.68042821476608,74.0032265498963
15326.0,311.71,1,386,2011-01-10 11:38:00,2011-01-10 11:38:00,311.71,3212,8681375.413999978,97.68393561516274,74.02627333486979
14951.0,311.69,1,311,2011-09-21 15:15:00,2011-09-21 15:15:00,311.69,3213,8681687.103999978,97.68744279051687,74.04932011984329
14327.0,311.65,1,139,2011-06-29 13:58:00,2011-06-29 13:58:00,311.65,3214,8681998.753999978,97.69094951578593,74.07236690481677
12852.0,311.55,1,149,2011-02-18 08:47:00,2011-02-18 08:47:00,311.55,3215,8682310.303999979,97.69445511584235,74.09541368979028
13990.0,311.3,1,190,2011-05-10 15:19:00,2011-05-10 15:19:00,311.3,3216,8682621.60399998,97.69795790286707,74.11846047476376
17854.0,311.26,2,84,2011-04-26 16:53:00,2011-06-07 16:21:00,155.63,3217,8682932.86399998,97.70146023980674,74.14150725973727
16781.0,311.25,1,113,2010-12-02 14:26:00,2010-12-02 14:26:00,311.25,3218,8683244.11399998,97.70496246422515,74.16455404471077
13897.0,311.16,1,200,2011-10-20 14:30:00,2011-10-20 14:30:00,311.16,3219,8683555.27399998,97.70846367595215,74.18760082968426
15185.0,310.62,1,666,2011-09-30 14:06:00,2011-09-30 14:06:00,310.62,3220,8683865.893999979,97.71195881153075,74.21064761465776
15308.0,310.47,1,175,2011-03-10 13:08:00,2011-03-10 13:08:00,310.47,3221,8684176.36399998,97.71545225929039,74.23369439963126
