Description,Total_Revenue,Total_Quantity,Transaction_Count,Avg_Price,ASP,Product_Type
SPOTTY BUNTING,42513.48,8491,1141,5.514403114186851,5.006887292427276,⭐ Core Product
SPOTTY PINK DUCK DOORSTOP,1282.81,285,117,5.934786324786325,4.501087719298245,💎 Premium Product
SPRIG LAVENDER ARTIFICIAL FLOWER,160.48,224,10,1.001,0.7164285714285714,⚠️ Rationalization Candidate
SQUARE CHERRY BLOSSOM CABINET,719.5500000000001,129,19,5.569047619047619,5.5779069767441865,💎 Premium Product
SQUARE FLOOR CUSHION VINTAGE RED,672.05,71,42,10.515714285714285,9.465492957746479,💎 Premium Product
SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,52,8,0.8099999999999999,0.7023076923076922,⚠️ Rationalization Candidate
SQUARE MINI PORTRAIT FRAME,556.17,277,52,2.273396226415094,2.0078339350180503,⚠️ Rationalization Candidate
SQUARECUSHION COVER PINK UNION FLAG,506.34000000000003,72,32,7.460625,7.032500000000001,⚠️ Rationalization Candidate
SQUARECUSHION COVER PINK UNION JACK,581.23,173,42,7.178571428571429,3.3597109826589597,⚠️ Rationalization Candidate
ST GEORGE SET OF 10 PARTY LIGHTS,5.9,2,2,2.95,2.95,⚠️ Rationalization Candidate
ST TROPEZ NECKLACE,224.12,45,35,4.9874285714285715,4.980444444444444,⚠️ Rationalization Candidate
STANDING FAIRY POLE SUPPORT ,278.5,346,22,0.8322727272727272,0.8049132947976878,⚠️ Rationalization Candidate
STAR  T-LIGHT HOLDER ,270.22999999999996,158,29,2.007,1.7103164556962023,⚠️ Rationalization Candidate
STAR DECORATION PAINTED ZINC ,1233.91,4679,180,0.44655913978494627,0.2637123316948066,⭐ Core Product
STAR DECORATION RUSTIC,1133.61,2452,142,0.5784563758389262,0.46232055464926586,⭐ Core Product
STAR PORTABLE TABLE LIGHT ,887.6500000000001,299,49,3.8757142857142854,2.968729096989967,💎 Premium Product
STAR T-LIGHT HOLDER WILLIE WINKIE,2004.9999999999998,1180,119,2.0156666666666667,1.6991525423728813,⭐ Core Product
STAR WOODEN CHRISTMAS DECORATION,2423.0,2684,221,1.121936936936937,0.9027570789865872,⭐ Core Product
STAR WREATH DECORATION WITH BELL,2138.42,1682,152,1.4865806451612902,1.2713555291319858,⭐ Core Product
STARFISH SOAP DISH,189.75,74,25,3.488076923076923,2.564189189189189,⚠️ Rationalization Candidate
STARS GIFT TAPE ,725.4200000000001,1653,133,0.6445864661654136,0.4388505747126437,⭐ Core Product
STEEL SWEETHEART ROUND TABLE CREAM,699.63,41,24,18.561666666666664,17.064146341463413,💎 Premium Product
STOOL HOME SWEET HOME ,2860.58,237,114,12.967478260869566,12.069957805907173,💎 Premium Product
STOP FOR TEA WALL ART,2572.7,518,41,5.775853658536586,4.966602316602316,⭐ Core Product
STORAGE TIN HOME SWEET HOME,621.44,275,56,3.0989285714285715,2.2597818181818186,⚠️ Rationalization Candidate
STORAGE TIN VINTAGE DOILEY ,23.13,7,2,4.34,3.3042857142857143,⚠️ Rationalization Candidate
STORAGE TIN VINTAGE DOILY ,3704.78,1272,190,3.4103125,2.9125628930817613,⭐ Core Product
STORAGE TIN VINTAGE LEAF,2003.1000000000001,772,104,2.9224770642201836,2.5946891191709844,⭐ Core Product
STRAWBERRIES  DESIGN FLANNEL ,373.34,358,105,1.3124528301886793,1.042849162011173,📦 Volume Driver
STRAWBERRY   PICNIC BAG,4898.849999999999,1707,251,3.405555555555556,2.8698594024604565,⭐ Core Product
STRAWBERRY BATH SPONGE ,1745.43,1232,228,1.7937554585152837,1.41674512987013,⭐ Core Product
STRAWBERRY CERAMIC TRINKET BOX,14117.58,10474,706,1.6549507735583686,1.3478690089746037,⭐ Core Product
STRAWBERRY CERAMIC TRINKET POT,2131.2200000000003,1369,125,1.7832539682539683,1.5567713659605553,⭐ Core Product
STRAWBERRY CHARLOTTE BAG,12548.15,9793,722,1.2022176308539945,1.2813387113244155,⭐ Core Product
STRAWBERRY DREAM CHILDS UMBRELLA,270.56,80,35,3.5517142857142856,3.382,⚠️ Rationalization Candidate
STRAWBERRY FAIRY CAKE TEAPOT,4132.88,798,203,5.948985507246377,5.179047619047619,⭐ Core Product
STRAWBERRY HONEYCOMB  GARLAND ,1610.9199999999998,1290,109,1.9194594594594594,1.2487751937984495,⭐ Core Product
STRAWBERRY LUNCH BOX WITH CUTLERY,9735.38,3935,575,3.1197084048027444,2.474048284625159,⭐ Core Product
STRAWBERRY RAFFIA FOOD COVER,2220.59,639,163,3.6676073619631904,3.4751017214397497,⭐ Core Product
STRAWBERRY SHOPPER BAG,3561.98,2855,412,1.6730215827338129,1.247628721541156,⭐ Core Product
STRAWBRY SCENTED VOTIVE CANDLE,267.45,1101,24,0.26666666666666666,0.24291553133514984,📦 Volume Driver
"STRING OF 8 BUTTERFLIES,PINK",41.24999999999999,25,6,1.65,1.6499999999999997,⚠️ Rationalization Candidate
STRING OF STARS CARD HOLDER,250.22000000000003,78,15,3.5340000000000003,3.2079487179487183,⚠️ Rationalization Candidate
STRIPES DESIGN MONKEY DOLL,118.72999999999999,39,22,3.4263636363636363,3.0443589743589743,⚠️ Rationalization Candidate
STRIPES DESIGN TEDDY,142.79999999999998,56,30,2.55,2.55,⚠️ Rationalization Candidate
STRIPEY CHOCOLATE NESTING BOXES,1061.41,355,110,3.314363636363636,2.989887323943662,⭐ Core Product
STRIPY DESIGN SHOWER CAP,70.57,197,15,0.6739999999999999,0.3582233502538071,⚠️ Rationalization Candidate
SUKI  SHOULDER BAG,6298.61,3393,530,2.336911487758945,1.8563542587680517,⭐ Core Product
SUMMER BUTTERFLIES BAG CHARM,134.53,54,31,2.485483870967742,2.491296296296296,⚠️ Rationalization Candidate
SUMMER DAISIES BAG CHARM,417.96,167,88,2.4803409090909088,2.502754491017964,⚠️ Rationalization Candidate
SUMMER FUN DESIGN SHOWER CAP,116.32999999999998,325,18,0.5566666666666666,0.3579384615384615,⚠️ Rationalization Candidate
SUNFLOWER DECORATIVE PARASOL,895.46,125,42,10.163571428571428,7.16368,💎 Premium Product
SUNJAR LED NIGHT NIGHT LIGHT,48.39,3,2,16.13,16.13,⚠️ Rationalization Candidate
SUNSET CHECK HAMMOCK,1657.42,192,62,10.798870967741935,8.632395833333334,💎 Premium Product
SUNSET COLOUR CHUNKY KNITTED THROW,720.93,60,39,11.514871794871794,12.0155,💎 Premium Product
SWALLOW SQUARE TISSUE BOX,732.39,1596,145,0.6958169934640523,0.458890977443609,⭐ Core Product
SWALLOW WOODEN CHRISTMAS DECORATION,1414.4599999999998,1538,173,1.0933333333333333,0.9196749024707411,⭐ Core Product
SWALLOWS GREETING CARD,2237.89,5527,274,0.4638181818181818,0.4049013931608467,⭐ Core Product
SWEET HEART CAKE CARRIER,795.5799999999999,80,44,10.365454545454545,9.944749999999999,💎 Premium Product
SWEET PUDDING STICKER SHEET,95.52999999999999,98,36,1.1297222222222223,0.9747959183673468,⚠️ Rationalization Candidate
SWEETHEART 3 TIER CAKE STAND ,3371.58,284,158,12.072264150943397,11.871760563380281,💎 Premium Product
SWEETHEART BIRD HOUSE,3041.21,847,94,4.551500000000001,3.5905667060212516,⭐ Core Product
SWEETHEART CAKESTAND 3 TIER,9687.3,958,377,11.18424403183024,10.112004175365344,⭐ Core Product
SWEETHEART CARRY-ALL BASKET,76.44,6,6,12.74,12.74,⚠️ Rationalization Candidate
SWEETHEART CERAMIC TRINKET BOX,7617.280000000001,6054,509,1.5708023483365947,1.2582226627023456,⭐ Core Product
SWEETHEART CREAM STEEL TABLE RECT,618.66,27,21,23.759999999999998,22.91333333333333,⚠️ Rationalization Candidate
SWEETHEART RECIPE BOOK STAND,8571.25,1211,368,8.111132075471698,7.077828241123039,⭐ Core Product
SWEETHEART WALL TIDY ,1007.0799999999999,108,43,9.900930232558139,9.324814814814815,💎 Premium Product
SWEETHEART WIRE FRUIT BOWL,1623.08,207,89,8.717191011235956,7.840966183574879,💎 Premium Product
SWEETHEART WIRE MAGAZINE RACK,2784.9,326,182,9.025934065934067,8.542638036809816,💎 Premium Product
SWEETHEART WIRE WALL TIDY,2295.43,227,109,10.87275229357798,10.11202643171806,💎 Premium Product
SWEETIES  STICKERS,277.24,301,50,1.1344,0.921063122923588,⚠️ Rationalization Candidate
SWIRLY CIRCULAR RUBBERS IN BAG,178.97,472,59,0.5913559322033899,0.3791737288135593,📦 Volume Driver
SWISS CHALET TREE DECORATION ,598.8199999999999,1385,119,0.6728455284552844,0.43236101083032485,📦 Volume Driver
SWISS ROLL TOWEL PINK  SPOTS,1913.6899999999998,706,39,3.641282051282051,2.7106090651558072,⭐ Core Product
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1651.02,900,94,2.9389473684210525,1.8344666666666667,⭐ Core Product
"SWISS ROLL TOWEL, PINK  SPOTS",971.44,653,43,2.4974418604651163,1.4876569678407352,⭐ Core Product
Sale error,0.0,4,1,0.0,0.0,⚠️ Rationalization Candidate
T-LIGHT GLASS FLUTED ANTIQUE,9873.880000000001,7955,345,1.5130057803468209,1.2412168447517287,⭐ Core Product
T-LIGHT HOLDER HANGING LACE,831.26,839,82,1.318170731707317,0.9907747318235995,⭐ Core Product
T-LIGHT HOLDER HANGING LOVE BIRD,2032.77,542,101,3.961287128712871,3.7504981549815497,⭐ Core Product
T-LIGHT HOLDER SILVER HEART HANDLE,399.71,199,28,2.3906896551724137,2.0085929648241203,⚠️ Rationalization Candidate
T-LIGHT HOLDER SILVER PETIT FOUR ,232.42000000000002,184,16,1.325625,1.2631521739130436,⚠️ Rationalization Candidate
T-LIGHT HOLDER SILVER SAUCER,42.919999999999995,44,8,1.3299999999999998,0.9754545454545454,⚠️ Rationalization Candidate
T-LIGHT HOLDER SWEETHEART HANGING,1657.02,844,138,2.159928057553957,1.9632938388625591,⭐ Core Product
T-LIGHT HOLDER WHITE LACE,512.93,588,68,1.1177941176470587,0.8723299319727891,📦 Volume Driver
TABLE LAMP WHITE SHADE WOOD BASE,434.12,78,20,6.554,5.565641025641026,⚠️ Rationalization Candidate
TABLECLOTH RED APPLES DESIGN ,3027.3799999999997,305,122,10.172682926829268,9.925836065573769,💎 Premium Product
TALL ROCOCO CANDLE HOLDER,770.59,93,20,9.6295,8.285913978494625,💎 Premium Product
TEA BAG PLATE RED RETROSPOT,3583.29,4084,358,1.0849861495844875,0.8773971596474045,⭐ Core Product
TEA COSY BLUE STRIPE,877.38,250,105,4.214476190476191,3.50952,💎 Premium Product
TEA COSY RED  STRIPE,1091.05,369,121,3.744262295081967,2.9567750677506774,⭐ Core Product
TEA FOR ONE POLKADOT,2108.18,420,168,5.823214285714285,5.01947619047619,⭐ Core Product
TEA PARTY  WRAPPING PAPER ,929.0,2250,75,0.4189333333333333,0.4128888888888889,⭐ Core Product
TEA PARTY BIRTHDAY CARD,1873.71,4368,362,0.5336263736263736,0.4289629120879121,⭐ Core Product
TEA TIME BREAKFAST BASKET,2.1,1,1,2.1,2.1,⚠️ Rationalization Candidate
TEA TIME DES TEA COSY,1116.72,388,110,3.303,2.8781443298969074,⭐ Core Product
TEA TIME KITCHEN APRON,3414.5000000000005,602,133,6.340522388059702,5.671926910299004,⭐ Core Product
TEA TIME OVEN GLOVE,2927.55,2180,315,1.6214511041009463,1.3429128440366973,⭐ Core Product
TEA TIME PARTY BUNTING,12926.42,2578,467,6.160726495726495,5.014127230411171,⭐ Core Product
TEA TIME TABLE CLOTH,1769.25,187,33,12.030000000000001,9.461229946524064,💎 Premium Product
TEA TIME TEA SET IN GIFT BOX,906.83,133,49,6.676530612244897,6.818270676691729,💎 Premium Product
TEA TIME TEA TOWELS ,6045.0,2600,2,2.325,2.325,⭐ Core Product
TEA TIME TEAPOT IN GIFT BOX,2360.68,380,113,7.21141592920354,6.212315789473684,⭐ Core Product
TEAL/FUSCHIA COL BEAD NECKLACE,94.43,19,13,4.979230769230769,4.970000000000001,⚠️ Rationalization Candidate
TEATIME FUNKY FLOWER BACKPACK FOR 2,732.2299999999999,69,55,10.75872727272727,10.612028985507244,💎 Premium Product
TEATIME GEL PENS ASST,82.08,504,5,0.24,0.16285714285714287,📦 Volume Driver
TEATIME PEN CASE & PENS,55.25,65,14,0.85,0.85,⚠️ Rationalization Candidate
TEATIME PUSH DOWN RUBBER,115.3,479,13,0.5892307692307692,0.2407098121085595,📦 Volume Driver
TEATIME ROUND PENCIL SHARPENER ,205.29999999999998,1460,67,0.3280882352941176,0.14061643835616436,📦 Volume Driver
THE KING GIFT BAG,13.0,20,8,0.65,0.65,⚠️ Rationalization Candidate
THE KING GIFT BAG 25x24x12cm,11.76,28,8,0.42,0.42,⚠️ Rationalization Candidate
THREE CANVAS LUGGAGE TAGS,243.49,150,48,1.8197916666666665,1.6232666666666666,⚠️ Rationalization Candidate
THREE MINI HANGING FRAMES,610.0,142,50,4.540566037735849,4.295774647887324,⚠️ Rationalization Candidate
TIGRIS EYE CHUNKY CHARM BRACELET,210.04,23,20,9.1395,9.132173913043477,⚠️ Rationalization Candidate
TINY CRYSTAL BRACELET BLUE,12.52,5,5,2.504,2.504,⚠️ Rationalization Candidate
TINY CRYSTAL BRACELET GREEN,25.279999999999998,10,5,2.506,2.5279999999999996,⚠️ Rationalization Candidate
TINY CRYSTAL BRACELET RED,2.48,1,1,2.48,2.48,⚠️ Rationalization Candidate
TOADSTOOL BEDSIDE LIGHT ,2207.5499999999997,249,105,8.936792452830188,8.865662650602408,💎 Premium Product
TOADSTOOL MONEY BOX,2549.11,818,185,3.638235294117647,3.1162713936430317,⭐ Core Product
TOAST ITS - BEST MUM,1007.71,799,95,1.5822105263157895,1.2612140175219024,⭐ Core Product
TOAST ITS - DINOSAUR,23.75,19,10,1.25,1.25,⚠️ Rationalization Candidate
TOAST ITS - FAIRY FLOWER,703.3,642,151,1.219078947368421,1.0954828660436136,⭐ Core Product
TOAST ITS - HAPPY BIRTHDAY,493.29,411,108,1.1811111111111112,1.20021897810219,📦 Volume Driver
TOAST ITS - I LOVE YOU ,992.58,789,120,1.3647967479674796,1.258022813688213,⭐ Core Product
TOILET METAL SIGN,2155.8900000000003,3883,405,0.7287931034482759,0.5552124645892352,⭐ Core Product
TOILET SIGN OCCUPIED OR VACANT,3688.2099999999996,3741,433,1.5304347826086955,0.9858887997861533,⭐ Core Product
TOMATO CHARLIE+LOLA COASTER SET,905.55,512,88,2.508522727272727,1.76865234375,⭐ Core Product
TOOL BOX SOFT TOY ,1764.6399999999999,178,105,10.455428571428572,9.913707865168538,💎 Premium Product
TOOTHPASTE TUBE PEN,776.1,1273,205,1.0353846153846153,0.6096622152395915,⭐ Core Product
TOP SECRET PEN SET,57.5,46,10,1.25,1.25,⚠️ Rationalization Candidate
TOTE BAG I LOVE LONDON,2633.28,1288,136,2.6674264705882353,2.0444720496894413,⭐ Core Product
TOXIC AREA  DOOR HANGER ,792.98,1462,162,0.9853658536585366,0.5423939808481533,⭐ Core Product
TOY TIDY DOLLY GIRL DESIGN,1472.85,713,162,2.869320987654321,2.0657082748948103,⭐ Core Product
TOY TIDY PINK POLKADOT,7433.74,3439,469,3.0202536997885834,2.1615993021227102,⭐ Core Product
TOY TIDY SPACEBOY  ,2815.46,1313,286,2.6822648083623695,2.1442955064737244,⭐ Core Product
TOYBOX  WRAP ,288.92,726,23,0.4165217391304348,0.3979614325068871,📦 Volume Driver
TRADITIONAL CHRISTMAS RIBBONS,4655.2,3245,359,1.6685439560439561,1.4345762711864407,⭐ Core Product
TRADITIONAL KNITTING NANCY,10053.65,6148,609,1.8817932148626817,1.6352716330513988,⭐ Core Product
TRADITIONAL MODELLING CLAY,9572.32,8144,389,1.4223907455012852,1.1753831041257368,⭐ Core Product
TRADITIONAL NAUGHTS & CROSSES,6406.91,2841,257,1.8921374045801527,2.255160154875044,⭐ Core Product
TRADITIONAL PICK UP STICKS GAME ,4931.87,2772,276,1.431118881118881,1.7791738816738816,⭐ Core Product
TRADITIONAL WOODEN CATCH CUP GAME ,4317.16,3192,412,1.6051196172248803,1.3524937343358396,⭐ Core Product
TRADITIONAL WOODEN SKIPPING ROPE,10504.85,8131,426,1.5888452655889147,1.2919505595867666,⭐ Core Product
TRADTIONAL ALPHABET STAMP SET,4717.66,954,192,5.3034693877551025,4.945136268343815,⭐ Core Product
TRANQUILITY MASALA INCENSE,42.0,200,7,0.21,0.21,⚠️ Rationalization Candidate
TRANSPARENT ACRYLIC TAPE DISPENSER,42.58,40,17,1.3088235294117647,1.0645,⚠️ Rationalization Candidate
TRAVEL CARD WALLET DOTCOMGIFTSHOP,0.0,200,1,0.0,0.0,⚠️ Rationalization Candidate
TRAVEL CARD WALLET FLOWER MEADOW,762.75,1758,173,0.5191907514450866,0.43387372013651876,⭐ Core Product
TRAVEL CARD WALLET I LOVE LONDON,2126.55,4733,241,0.5217213114754098,0.4493027678005494,⭐ Core Product
TRAVEL CARD WALLET KEEP CALM,5262.82,12366,534,0.49730483271375464,0.42558790231279314,⭐ Core Product
TRAVEL CARD WALLET PANTRY,903.16,2002,221,0.6030357142857142,0.4511288711288711,⭐ Core Product
TRAVEL CARD WALLET RETRO PETALS,674.11,1544,105,0.4817592592592593,0.4365997409326425,⭐ Core Product
TRAVEL CARD WALLET RETROSPOT,956.94,2194,218,0.5283105022831049,0.4361622607110301,⭐ Core Product
TRAVEL CARD WALLET SKULLS,914.37,2119,192,0.5232474226804124,0.4315101462954224,⭐ Core Product
TRAVEL CARD WALLET SUKI,1058.64,2381,266,0.5419402985074626,0.444619907601848,⭐ Core Product
TRAVEL CARD WALLET TRANSPORT,1368.28,3169,278,0.5197132616487455,0.43177027453455347,⭐ Core Product
TRAVEL CARD WALLET UNION JACK,1094.93,2545,222,0.49327354260089684,0.4302278978388998,⭐ Core Product
TRAVEL CARD WALLET VINTAGE LEAF,578.48,1350,117,0.48307692307692307,0.4285037037037037,📦 Volume Driver
TRAVEL CARD WALLET VINTAGE ROSE ,226.2,542,53,0.41888888888888887,0.41734317343173427,📦 Volume Driver
TRAVEL CARD WALLET VINTAGE TICKET,2094.93,4801,408,0.5296385542168675,0.4363528431576755,⭐ Core Product
TRAVEL SEWING KIT,8612.07,5092,467,1.9666878980891718,1.6912941869599372,⭐ Core Product
"TRAY, BREAKFAST IN BED",3491.8599999999997,275,80,14.710749999999999,12.697672727272726,💎 Premium Product
TREASURE AHOY WALL ART,833.46,270,16,3.585,3.0868888888888892,💎 Premium Product
TREASURE ISLAND BOOK BOX,5521.29,2532,267,2.702074074074074,2.1806042654028435,⭐ Core Product
TREASURE TIN BUFFALO BILL ,3024.63,1470,214,2.2825345622119815,2.057571428571429,⭐ Core Product
TREASURE TIN GYMKHANA DESIGN,4669.55,2165,363,2.4851092896174864,2.156836027713626,⭐ Core Product
TREE T-LIGHT HOLDER WILLIE WINKIE,562.2199999999999,364,44,1.916818181818182,1.5445604395604393,📦 Volume Driver
TRIANGULAR POUFFE VINTAGE ,1161.65,63,33,21.74878787878788,18.43888888888889,💎 Premium Product
TRIPLE HOOK ANTIQUE IVORY ROSE,2645.26,798,227,3.5144155844155844,3.3148621553884716,⭐ Core Product
TRIPLE PHOTO FRAME CORNICE ,7173.549999999999,774,218,10.27288990825688,9.268152454780362,⭐ Core Product
TRIPLE WIRE HOOK IVORY HEART,766.1,182,52,4.535769230769231,4.2093406593406595,💎 Premium Product
TRIPLE WIRE HOOK PINK HEART,272.91,79,25,4.2404,3.454556962025317,⚠️ Rationalization Candidate
TROPICAL  HONEYCOMB PAPER GARLAND ,2987.82,1240,101,3.166153846153846,2.4095322580645164,⭐ Core Product
TROPICAL HOLIDAY PURSE ,81.66,32,18,2.5416666666666665,2.551875,⚠️ Rationalization Candidate
TROPICAL LUGGAGE TAG,105.91,73,33,1.720909090909091,1.4508219178082191,⚠️ Rationalization Candidate
TROPICAL PASSPORT COVER ,439.65,262,99,2.136767676767677,1.6780534351145038,⚠️ Rationalization Candidate
TUB 24 PINK FLOWER PEGS,271.03999999999996,164,58,1.6734482758620688,1.652682926829268,⚠️ Rationalization Candidate
TUMBLER BAROQUE,266.19,525,40,0.9255000000000001,0.5070285714285714,📦 Volume Driver
TUMBLER NEW ENGLAND,551.1899999999999,1261,53,1.408867924528302,0.43710547184773985,📦 Volume Driver
"TUMBLER, BAROQUE",84.03999999999999,56,7,4.595714285714286,1.5007142857142857,⚠️ Rationalization Candidate
"TUMBLER, NEW ENGLAND",182.29999999999998,142,14,3.643571428571429,1.2838028169014084,⚠️ Rationalization Candidate
TURQ ICE CREAM BUM BAG ,63.209999999999994,19,8,4.08125,3.3268421052631574,⚠️ Rationalization Candidate
TURQ PENDANT TRIPLE SHELL NECKLACE,52.31,10,8,5.3012500000000005,5.231,⚠️ Rationalization Candidate
TURQ STONE/CRYSTAL EARRINGS,113.97,39,31,2.9183870967741936,2.9223076923076925,⚠️ Rationalization Candidate
TURQ+RED BOUDICCA LARGE BRACELET,377.04,54,26,7.003076923076923,6.982222222222223,⚠️ Rationalization Candidate
TURQUOISE BERTIE GLASS BEAD CHARM,69.85,77,7,1.4785714285714284,0.907142857142857,⚠️ Rationalization Candidate
TURQUOISE CHRISTMAS TREE ,6.25,5,4,1.25,1.25,⚠️ Rationalization Candidate
TURQUOISE CRYSTAL+GLASS BRACELET,119.23,24,11,4.986363636363636,4.9679166666666665,⚠️ Rationalization Candidate
TURQUOISE GLASS TASSLE BAG CHARM ,121.38000000000001,57,20,2.035,2.1294736842105264,⚠️ Rationalization Candidate
TURQUOISE HEART OF GLASS BRACELET,53.42,9,5,5.924,5.935555555555556,⚠️ Rationalization Candidate
TUSCAN VILLA BIRD FEEDER,148.63,17,9,9.181111111111111,8.742941176470588,⚠️ Rationalization Candidate
TUSCAN VILLA BIRD TABLE ,156.75,19,11,8.25,8.25,⚠️ Rationalization Candidate
TUSCAN VILLA DOVECOTE,99.0,12,4,8.25,8.25,⚠️ Rationalization Candidate
TUSCAN VILLA DOVECOTE BIRD FEEDER,399.03,43,23,10.403478260869566,9.279767441860464,⚠️ Rationalization Candidate
TUSCAN VILLA FEEDING STATION,99.0,12,7,8.25,8.25,⚠️ Rationalization Candidate
TV DINNER TRAY AIR HOSTESS ,1502.02,419,105,5.730857142857143,3.5847732696897374,⭐ Core Product
TV DINNER TRAY DOLLY GIRL,1527.01,321,108,6.125185185185185,4.757040498442367,💎 Premium Product
TV DINNER TRAY VINTAGE PAISLEY,1623.04,505,114,4.974298245614034,3.2139405940594057,⭐ Core Product
TWO DOOR CURIO CABINET,2577.45,212,83,12.538554216867471,12.157783018867924,💎 Premium Product
UBO-LIGHT TRIOBASE BLUE,3.4,4,2,0.85,0.85,⚠️ Rationalization Candidate
UBO-LIGHT TRIOBASE PURPLE,4.25,5,3,0.85,0.85,⚠️ Rationalization Candidate
UNION FLAG WINDSOCK,426.94,387,22,1.345,1.103204134366925,📦 Volume Driver
UNION JACK FLAG LUGGAGE TAG,1292.38,747,193,1.9597938144329896,1.7300937081659975,⭐ Core Product
UNION JACK FLAG PASSPORT COVER ,2041.69,828,184,2.863763440860215,2.4658091787439615,⭐ Core Product
UNION JACK HOT WATER BOTTLE ,139.86,13,3,10.453333333333333,10.758461538461539,⚠️ Rationalization Candidate
UNION STRIPE CUSHION COVER ,503.75,403,65,1.25,1.25,📦 Volume Driver
UNION STRIPE WITH FRINGE  HAMMOCK,6944.360000000001,899,209,9.143333333333333,7.724538375973304,⭐ Core Product
URBAN BLACK RIBBONS ,869.1,848,184,1.0584491978609627,1.024882075471698,⭐ Core Product
UTILTY CABINET WITH HOOKS,2610.29,131,6,21.771666666666665,19.92587786259542,💎 Premium Product
VANILLA INCENSE 40 CONES IN TIN,36.25,29,12,1.25,1.25,⚠️ Rationalization Candidate
VANILLA INCENSE IN TIN,920.67,2084,95,0.7027272727272726,0.44178023032629554,⭐ Core Product
VANILLA SCENT CANDLE JEWELLED BOX,2696.48,1396,106,4.566851851851852,1.9315759312320917,⭐ Core Product
VEGETABLE GARDEN CHOPPING BOARD,382.44,76,22,6.240909090909091,5.032105263157895,⚠️ Rationalization Candidate
VEGETABLE MAGNETIC  SHOPPING LIST,49.8,36,3,1.3833333333333335,1.3833333333333333,⚠️ Rationalization Candidate
VICTORIAN  METAL POSTCARD SPRING,3206.0,2869,177,1.8941208791208792,1.1174625304984316,⭐ Core Product
VICTORIAN GLASS HANGING T-LIGHT,33146.82,24275,1037,1.6440249759846302,1.365471472708548,⭐ Core Product
VICTORIAN SEWING BOX LARGE,7674.799999999999,535,164,17.072499999999998,14.345420560747662,⭐ Core Product
VICTORIAN SEWING BOX MEDIUM,6901.42,688,261,11.262595419847328,10.031133720930233,⭐ Core Product
VICTORIAN SEWING BOX SMALL ,7077.200000000001,1179,285,7.013789473684211,6.0027141645462265,⭐ Core Product
VICTORIAN SEWING KIT,2822.58,2518,140,1.3965248226950355,1.1209610802223986,⭐ Core Product
VILLAGE SHOW WALL ART,2072.42,386,18,5.735555555555556,5.3689637305699485,⭐ Core Product
VINTAGE  2 METER FOLDING RULER,3073.72,1844,181,1.8808196721311474,1.666876355748373,⭐ Core Product
VINTAGE  2 METRE FOLDING RULER,3374.0499999999997,1627,152,1.9993506493506492,2.0737861094038106,⭐ Core Product
VINTAGE BEAD COSMETIC BAG ,156.85,57,35,2.699444444444444,2.751754385964912,⚠️ Rationalization Candidate
VINTAGE BEAD NOTEBOOK,433.19,150,52,3.3453846153846154,2.8879333333333332,⚠️ Rationalization Candidate
VINTAGE BEAD PINK EVENING BAG,937.25,619,94,2.0357291666666666,1.514135702746365,⭐ Core Product
VINTAGE BEAD PINK JEWEL BOX,17.0,4,3,4.25,4.25,⚠️ Rationalization Candidate
VINTAGE BEAD PINK JEWEL STAND,4.95,1,1,4.95,4.95,⚠️ Rationalization Candidate
VINTAGE BEAD PINK PURSE ,1066.6599999999999,979,128,1.466946564885496,1.0895403472931562,⭐ Core Product
VINTAGE BEAD PINK SCARF ,985.8399999999999,451,58,2.9,2.1858980044345895,⭐ Core Product
VINTAGE BEAD PINK SHADE ,16.25,13,2,1.25,1.25,⚠️ Rationalization Candidate
VINTAGE BELLS GARLAND,2443.35,821,149,3.24283870967742,2.9760657734470155,⭐ Core Product
VINTAGE BILLBOARD DRINK ME MUG,1380.28,991,177,1.71072625698324,1.3928153380423813,⭐ Core Product
VINTAGE BILLBOARD LOVE/HATE MUG,1890.33,1638,198,1.669396984924623,1.154047619047619,⭐ Core Product
VINTAGE BILLBOARD MUG ,1184.98,1106,107,1.6324074074074075,1.0714104882459312,⭐ Core Product
VINTAGE BILLBOARD TEA MUG,2250.52,1949,86,1.7434883720930232,1.1547049769112365,⭐ Core Product
VINTAGE BLUE KITCHEN CABINET,3685.0,26,20,146.75,141.73076923076923,💎 Premium Product
VINTAGE BLUE TINSEL REEL,0.84,2,1,0.42,0.42,⚠️ Rationalization Candidate
VINTAGE CARAVAN GIFT WRAP,273.0,650,27,0.42,0.42,📦 Volume Driver
VINTAGE CARAVAN GREETING CARD ,617.3199999999999,1452,137,0.575036496350365,0.4251515151515151,📦 Volume Driver
VINTAGE CHRISTMAS BUNTING,15798.66,2990,401,5.548627450980392,5.283832775919732,⭐ Core Product
VINTAGE CHRISTMAS CAKE FRILL,4034.08,2500,151,1.9589473684210525,1.613632,⭐ Core Product
VINTAGE CHRISTMAS GIFT BAG LARGE ,2182.39,1831,105,1.460952380952381,1.1919115237575095,⭐ Core Product
VINTAGE CHRISTMAS GIFT SACK,5964.150000000001,1423,214,4.452293577981651,4.191250878425861,⭐ Core Product
VINTAGE CHRISTMAS PAPER GIFT BAG,1313.3899999999999,1608,100,0.9070999999999999,0.8167848258706467,⭐ Core Product
VINTAGE CHRISTMAS STOCKING ,6488.2,2390,344,2.9656772334293944,2.7147280334728032,⭐ Core Product
